intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours
B,3,2016/08/27 6:00,329.02,1003.5,1008.4,310,4.1,29.3,50,0,6
B,3,2016/08/27 9:00,825.14,1003.5,1008.4,338,5,29.3,46,0,9
B,3,2016/08/27 12:00,629.13,1004.6,1009.5,354,2.1,26.9,53,0,12
B,3,2016/08/27 15:00,937.87,1005,1009.9,338,2.3,26,57,0,15
B,3,2016/08/27 18:00,867.34,1004.5,1009.4,359,4.3,24.4,60,0,18
B,3,2016/08/27 21:00,126.38,1005.4,1010.3,317,1.7,22.3,66,0,21
B,3,2016/08/28 0:00,0,1006.2,1011.1,320,3.6,24.2,57,0,0
B,3,2016/08/28 3:00,244.77,1005.7,1010.6,359,7.3,28.9,36,0,3
B,3,2016/08/28 6:00,613.24,1003.9,1008.8,4,5.9,31,29,0,6
B,3,2016/08/28 9:00,700.55,1003,1007.9,353,4.3,30.5,27,0,9
B,3,2016/08/28 12:00,688.65,1004.1,1009,321,2.2,26.3,39,0,12
B,3,2016/08/28 15:00,644.34,1004.9,1009.8,324,3,23.9,55,0,15
B,3,2016/08/28 18:00,521.13,1004.7,1009.6,312,2.1,22.8,58,0,18
B,3,2016/08/28 21:00,383.45,1005.1,1010,295,0.7,20.6,72,0,21
B,3,2016/08/29 0:00,231.29,1006.2,1011.1,172,0.5,24.4,59,0,0
B,3,2016/08/29 3:00,313.73,1005.4,1010.3,310,1.9,28.6,43,0,3
B,3,2016/08/29 6:00,959.17,1003.4,1008.3,333,2,30.1,35,0,6
B,3,2016/08/29 9:00,863.88,1002.5,1007.4,26,4.1,30,39,0,9
B,3,2016/08/29 12:00,891.85,1004.1,1009,29,3.6,27.4,40,0,12
B,3,2016/08/29 15:00,848.88,1004.9,1009.8,319,2.3,24.4,57,0,15
B,3,2016/08/29 18:00,534.44,1004.1,1009,292,1.7,22.5,58,0,18
B,3,2016/08/29 21:00,268.62,1003.8,1008.7,241,1.1,20.1,71,0,21
B,3,2016/08/30 0:00,70.14,1004.6,1009.5,209,1.8,24.2,60,0,0
B,3,2016/08/30 3:00,62.41,1003.4,1008.3,333,2.3,28.3,40,0,3
B,3,2016/08/30 6:00,512.75,1000.8,1005.7,341,3.9,30.9,34,0,6
B,3,2016/08/30 9:00,410.02,1000,1004.9,335,5.3,30.6,32,0,9
B,3,2016/08/30 12:00,706.54,1001.6,1006.5,349,0.6,26,44,0,12
B,3,2016/08/30 15:00,558.95,1002.2,1007.1,204,1.6,23.4,60,0,15
B,3,2016/08/30 18:00,654.19,1000.8,1005.7,215,2.9,23,60,0,18
B,3,2016/08/30 21:00,459.5,1000.4,1005.3,233,0.9,20.8,71,0,21
B,3,2016/08/31 0:00,40.5,1001.1,1006,203,2.2,24.6,59,0,0
B,3,2016/08/31 3:00,277.69,999.8,1004.7,219,4,29.2,41,0,3
B,3,2016/08/31 6:00,590.41,997.2,1002,219,4.3,32.4,31,0,6
B,3,2016/08/31 9:00,637.72,996.1,1001,237,1.8,32.2,34,0,9
B,3,2016/08/31 12:00,739.86,997.4,1002.3,244,2,27.9,48,0,12
B,3,2016/08/31 15:00,230.52,998.3,1003.1,274,2.4,27.7,49,0,15
B,3,2016/08/31 18:00,579.91,997.8,1002.6,249,1.7,25.4,60,0,18
B,3,2016/08/31 21:00,0,997.1,1001.9,233,1.9,24.2,65,0,21
B,3,2016/09/01 0:00,168.07,998.1,1003,226,1.7,25.5,61,0,0
B,3,2016/09/01 3:00,251.56,997.9,1002.7,236,2.7,28.3,54,0,3
B,3,2016/09/01 6:00,765.85,995.8,1000.6,220,4.8,30.4,46,0,6
B,3,2016/09/01 9:00,606.37,995.3,1000.1,212,5.5,29.6,45,0,9
B,3,2016/09/01 12:00,488.63,997.3,1002.2,213,4.3,25.8,58,0,12
B,3,2016/09/01 15:00,350.62,998.2,1003.1,224,4.7,23.9,67,0,15
B,3,2016/09/01 18:00,341.9,997.6,1002.5,218,3.3,22.8,73,0,18
B,3,2016/09/01 21:00,79.06,998.2,1003.1,223,2.9,22.1,78,0,21
B,3,2016/09/02 0:00,289.37,999.6,1004.5,241,2.9,24.4,69,0,0
B,3,2016/09/02 3:00,341.27,999.2,1004.1,151,2.4,30.1,56,0,3
B,3,2016/09/02 6:00,671.18,997.7,1002.5,124,2.1,34.2,38,0,6
B,3,2016/09/02 9:00,635.97,997.5,1002.3,96,3.7,33.5,32,0,9
B,3,2016/09/02 12:00,742.95,999.1,1004,325,1.6,29.4,46,0,12
B,3,2016/09/02 15:00,797.88,1000,1004.8,29,1.1,26.7,53,0,15
B,3,2016/09/02 18:00,519.75,1000.5,1005.3,327,1.4,25.1,73,0,18
B,3,2016/09/02 21:00,51.21,1001.3,1006.1,321,0.6,23.2,80,0,21
B,3,2016/09/03 0:00,269.74,1002.5,1007.4,85,0.9,26.8,68,0,0
B,3,2016/09/03 3:00,341.41,1002.3,1007.1,112,3.4,32.7,37,0,3
B,3,2016/09/03 6:00,722.68,1001.6,1006.4,104,3.4,33.8,26,0,6
B,3,2016/09/03 9:00,681.28,1001.7,1006.6,93,2,32.7,25,0,9
B,3,2016/09/03 12:00,481.28,1003.2,1008.1,97,2.3,29.4,42,0,12
B,3,2016/09/03 15:00,440.45,1004.2,1009,108,2,26.7,60,0,15
B,3,2016/09/03 18:00,199.35,1004.2,1009,50,1.8,24.5,82,0,18
B,3,2016/09/03 21:00,231.71,1004.3,1009.2,97,1.2,23.5,90,0,21
B,3,2016/09/04 0:00,44.41,1005.6,1010.5,319,1.2,24.6,74,0,0
B,3,2016/09/04 3:00,162.6,1005.2,1010.1,88,2.8,30.7,53,0,3
B,3,2016/09/04 6:00,369.31,1003.9,1008.8,86,2.9,31.4,52,0,6
B,3,2016/09/04 9:00,259.79,1004.4,1009.3,113,2.2,28.5,74,0,9
B,3,2016/09/04 12:00,416.5,1005.4,1010.3,93,4.1,27.7,75,0,12
B,3,2016/09/04 15:00,122.14,1005.5,1010.4,146,1.8,26.5,77,0,15
B,3,2016/09/04 18:00,48.2,1004.7,1009.6,67,1.5,26.2,77,0,18
B,3,2016/09/04 21:00,61.67,1005.4,1010.3,42,2.1,26.1,77,0,21
B,3,2016/09/05 0:00,48.68,1006.7,1011.6,82,2.3,27,80,0,0
B,3,2016/09/05 3:00,119.75,1006.7,1011.6,94,3.4,28.9,70,0,3
B,3,2016/09/05 6:00,588.58,1005.1,1010,98,3.2,30.4,57,0,6
B,3,2016/09/05 9:00,426.14,1005,1009.9,65,2.4,29.4,61,0,9
B,3,2016/09/05 12:00,584.92,1005.7,1010.6,112,3,27.8,68,0,12
B,3,2016/09/05 15:00,465.63,1005.4,1010.3,94,0.9,27,77,0,15
B,3,2016/09/05 18:00,347.41,1005.2,1010.1,67,1.6,26.7,85,0,18
B,3,2016/09/05 21:00,144.15,1004.6,1009.5,351,0.8,25.2,96,0.4,21
B,3,2016/09/06 0:00,238.95,1006.1,1011,339,2.4,24.3,78,0,0
B,3,2016/09/06 3:00,163.61,1006.4,1011.3,342,2.3,25.7,65,0,3
B,3,2016/09/06 6:00,277.13,1005.2,1010.1,9,4.2,25,70,0,6
B,3,2016/09/06 9:00,676.81,1004.3,1009.2,340,2.1,24.2,77,0,9
B,3,2016/09/06 12:00,534.05,1004.7,1009.6,328,2,22.4,86,0,12
B,3,2016/09/06 15:00,628.23,1004.1,1009,302,2.5,21.6,92,0,15
B,3,2016/09/06 18:00,409.06,1003,1007.9,342,2.9,21.1,95,0.3,18
B,3,2016/09/06 21:00,225.16,1003,1008,33,2.9,20.5,94,0.2,21
B,3,2016/09/07 0:00,390.46,1004.1,1009.1,5,2,19.9,96,0.3,0
B,3,2016/09/07 3:00,238.9,1004.5,1009.5,53,1.3,21.3,89,0.2,3
B,3,2016/09/07 6:00,607.85,1003.3,1008.3,335,2.1,23,83,0,6
B,3,2016/09/07 9:00,836.73,1003.5,1008.5,240,0.9,23,85,0,9
B,3,2016/09/07 12:00,1166.77,1004.6,1009.6,104,1.8,22.5,88,0,12
B,3,2016/09/07 15:00,790.2,1004.5,1009.5,223,1,21.2,94,0,15
B,3,2016/09/07 18:00,572.41,1004,1009,5,0.8,21.5,94,0,18
B,3,2016/09/07 21:00,464.13,1004.8,1009.8,231,2.3,20.8,96,0,21
B,3,2016/09/08 0:00,145.77,1005.8,1010.8,256,0.9,22.5,86,0,0
B,3,2016/09/08 3:00,508.15,1005.1,1010,195,2,25.9,72,0,3
B,3,2016/09/08 6:00,697.43,1004.4,1009.3,138,2,28.7,56,0,6
B,3,2016/09/08 9:00,953.26,1004.3,1009.2,125,2.1,28.9,59,0,9
B,3,2016/09/08 12:00,944.05,1005.5,1010.4,87,1.1,25.9,63,0,12
B,3,2016/09/08 15:00,914.82,1005.7,1010.6,192,1.1,23.9,81,0,15
B,3,2016/09/08 18:00,979.66,1005.4,1010.3,350,1.6,22.6,85,0,18
B,3,2016/09/08 21:00,756.28,1005.7,1010.6,200,1,21.5,92,0,21
B,3,2016/09/09 0:00,557.3,1006.6,1011.5,330,0.5,24.3,80,0,0
B,3,2016/09/09 3:00,194.42,1006.1,1011,37,2.1,29.2,61,0,3
B,3,2016/09/09 6:00,878.31,1004.7,1009.6,86,2.1,31.2,50,0,6
B,3,2016/09/09 9:00,1132.51,1004.5,1009.4,92,4.1,29.1,57,0,9
B,3,2016/09/09 12:00,1157.61,1005.5,1010.4,66,2.1,27.2,68,0,12
B,3,2016/09/09 15:00,986.09,1005.5,1010.4,320,1.6,25.9,75,0,15
B,3,2016/09/09 18:00,815.73,1005,1009.9,330,3.6,24.9,80,0,18
B,3,2016/09/09 21:00,480.02,1005.4,1010.3,315,1.8,23.5,88,0,21
B,3,2016/09/10 0:00,229.5,1006.7,1011.6,316,1.2,23.6,88,0,0
B,3,2016/09/10 3:00,402.35,1005.8,1010.7,350,1,26.3,74,0,3
B,3,2016/09/10 6:00,899.62,1005.2,1010.1,105,1.9,28.1,54,0,6
B,3,2016/09/10 9:00,1132.75,1004.8,1009.7,68,2.3,28.2,56,0,9
B,3,2016/09/10 12:00,1260.4,1006.1,1011,110,2.1,26.9,75,0,12
B,3,2016/09/10 15:00,1322.98,1006.6,1011.5,214,1.4,25.6,74,0,15
B,3,2016/09/10 18:00,1030.46,1006.3,1011.2,21,0.8,24,74,0.1,18
B,3,2016/09/10 21:00,988.84,1007.2,1012.1,107,1.5,23.2,72,0,21
B,3,2016/09/11 0:00,212.01,1008.5,1013.4,44,1.3,23.3,72,0.4,0
B,3,2016/09/11 3:00,336.51,1009.3,1014.3,123,2.2,22.2,82,0.2,3
B,3,2016/09/11 6:00,879.2,1008.6,1013.6,174,2.8,22.2,73,0,6
B,3,2016/09/11 9:00,997.33,1007.8,1012.8,149,1.9,21.1,85,0.3,9
B,3,2016/09/11 12:00,1321.9,1009.9,1014.9,337,1.8,20,93,0.1,12
B,3,2016/09/11 15:00,1213.31,1010.5,1015.5,295,1.8,20,94,0,15
B,3,2016/09/11 18:00,1067.77,1010.2,1015.2,322,1.8,19.6,95,0,18
B,3,2016/09/11 21:00,780.57,1010.8,1015.8,323,2,19.3,96,0,21
B,3,2016/09/12 0:00,553.43,1012.1,1017.1,330,1.8,21.1,89,0,0
B,3,2016/09/12 3:00,198.19,1011.5,1016.5,202,0.8,25.8,65,0,3
B,3,2016/09/12 6:00,890.44,1009.8,1014.8,325,1,28,56,0,6
B,3,2016/09/12 9:00,1054.22,1010.1,1015.1,112,1.9,27.9,55,0,9
B,3,2016/09/12 12:00,825.78,1012.3,1017.3,103,2.6,25.3,72,0,12
B,3,2016/09/12 15:00,1101.07,1012.4,1017.4,96,0.4,23.4,81,0,15
B,3,2016/09/12 18:00,1126.67,1011.9,1016.9,320,2,22,87,0,18
B,3,2016/09/12 21:00,649.36,1012.1,1017.1,332,1.8,22.3,90,0,21
B,3,2016/09/13 0:00,246.45,1012.6,1017.6,48,2.3,24.3,79,0,0
B,3,2016/09/13 3:00,689.33,1012.5,1017.5,30,3.8,27.2,64,0,3
B,3,2016/09/13 6:00,976.19,1011.4,1016.4,66,2.4,25.8,68,0,6
B,3,2016/09/13 9:00,1190.01,1011.6,1016.6,218,1,23.7,88,0.4,9
B,3,2016/09/13 12:00,1050.82,1012.6,1017.6,181,2,23,93,0.1,12
B,3,2016/09/13 15:00,1079.75,1013.2,1018.2,227,1.6,19.9,95,2.5,15
B,3,2016/09/13 18:00,1035.65,1011.3,1016.3,331,1.6,19.8,95,0,18
B,3,2016/09/13 21:00,517.4,1010.9,1015.9,352,1.5,20.1,97,9.4,21
B,3,2016/09/14 0:00,254.26,1011.7,1016.7,10,1.4,21,96,0.1,0
B,3,2016/09/14 3:00,65.91,1011.6,1016.6,2,2.7,21.7,96,0.5,3
B,3,2016/09/14 6:00,899.94,1009.7,1014.7,343,3.3,21.5,97,0.8,6
B,3,2016/09/14 9:00,1290.73,1009,1014,338,2.6,22.1,97,0.5,9
B,3,2016/09/14 12:00,1044.78,1009.8,1014.8,353,2.9,22.2,92,0,12
B,3,2016/09/14 15:00,1066.99,1009.2,1014.2,344,2.4,22,96,2.2,15
B,3,2016/09/14 18:00,1014.78,1007.7,1012.7,349,2.4,22.1,98,0.2,18
B,3,2016/09/14 21:00,611.09,1006.8,1011.8,357,1.8,22.6,98,1.3,21
B,3,2016/09/15 0:00,391.5,1006.9,1011.9,36,1.5,23.8,98,0.6,0
B,3,2016/09/15 3:00,0,1006.3,1011.3,41,3.3,24.5,95,2.2,3
B,3,2016/09/15 6:00,826.48,1005.1,1010,67,5.2,24.5,95,2.8,6
B,3,2016/09/15 9:00,1317.07,1004.5,1009.4,62,2,23.8,95,7.3,9
B,3,2016/09/15 12:00,950.9,1004.9,1009.8,100,7.1,23.4,95,6.5,12
B,3,2016/09/15 15:00,801.93,1004.2,1009.1,94,4.1,22.8,95,1.8,15
B,3,2016/09/15 18:00,1339.4,1002.3,1007.2,115,1.6,22.9,97,3.5,18
B,3,2016/09/15 21:00,990.07,1000.6,1005.5,110,2.7,23.5,97,1.5,21
B,3,2016/09/16 0:00,195.13,1000.4,1005.3,139,1.4,24.1,97,0,0
B,3,2016/09/16 3:00,133.42,1000.4,1005.3,158,3.2,26.2,86,0,3
B,3,2016/09/16 6:00,576.83,999.6,1004.5,211,2,27.2,81,0,6
B,3,2016/09/16 9:00,899.56,999.7,1004.6,224,2.8,25.1,92,0.1,9
B,3,2016/09/16 12:00,1008.21,1001.8,1006.7,337,2.6,24.8,92,0,12
B,3,2016/09/16 15:00,1007.58,1003.2,1008.1,349,1.9,24.2,89,0,15
B,3,2016/09/16 18:00,813.94,1003.7,1008.6,336,3.2,22.7,86,0,18
B,3,2016/09/16 21:00,709.11,1004.4,1009.3,344,2.5,22.3,87,0,21
B,3,2016/09/17 0:00,160.55,1006.4,1011.3,333,2.7,23,84,0,0
B,3,2016/09/17 3:00,223.83,1006.8,1011.7,4,4,25.3,78,0,3
B,3,2016/09/17 6:00,939.99,1005,1009.9,348,5,27.6,64,0,6
B,3,2016/09/17 9:00,887.08,1005.4,1010.3,350,4.1,26.3,71,0,9
B,3,2016/09/17 12:00,1178.73,1006.4,1011.3,358,2.2,25.2,75,0,12
B,3,2016/09/17 15:00,1448.86,1006.9,1011.8,22,3.9,24.4,78,0,15
B,3,2016/09/17 18:00,1012.47,1005.8,1010.7,355,3.7,23.1,84,0,18
B,3,2016/09/17 21:00,762.32,1006.2,1011.1,0,4.9,22.6,85,0,21
B,3,2016/09/18 0:00,96.1,1007,1011.9,354,3.5,23,82,0,0
B,3,2016/09/18 3:00,50.53,1006.5,1011.4,28,5.6,26.3,65,0,3
B,3,2016/09/18 6:00,796.66,1004.7,1009.6,7,4.4,27.9,57,0,6
B,3,2016/09/18 9:00,966.76,1004.4,1009.3,359,5.2,27.4,52,0,9
B,3,2016/09/18 12:00,1045.5,1006.2,1011.1,7,4.6,25.5,64,0,12
B,3,2016/09/18 15:00,910.62,1007.5,1012.4,12,5.5,23.3,68,0,15
B,3,2016/09/18 18:00,896.55,1006.8,1011.7,350,2.8,21.8,76,0,18
B,3,2016/09/18 21:00,904.57,1007,1011.9,331,4.7,21.2,77,0,21
B,3,2016/09/19 0:00,380.2,1008.2,1013.2,329,2.8,22.2,76,0,0
B,3,2016/09/19 3:00,252.84,1008.3,1013.3,15,4.5,24.4,67,0,3
B,3,2016/09/19 6:00,515.6,1007.4,1012.3,12,6.2,26.8,56,0,6
B,3,2016/09/19 9:00,940.86,1008.3,1013.3,351,5.3,23.8,72,0.1,9
B,3,2016/09/19 12:00,991.87,1010.4,1015.4,302,2.3,20.8,92,1.1,12
B,3,2016/09/19 15:00,940.38,1011.1,1016.1,18,2.6,21.4,80,0,15
B,3,2016/09/19 18:00,821.98,1011.1,1016.1,333,2.4,20.2,75,0,18
B,3,2016/09/19 21:00,654.48,1012,1017,319,2.7,19.1,75,0,21
B,3,2016/09/20 0:00,367.92,1013.2,1018.2,341,3.5,21.1,68,0,0
B,3,2016/09/20 3:00,488.19,1013.5,1018.5,354,2.6,23.9,58,0,3
B,3,2016/09/20 6:00,873.76,1012.2,1017.2,7,4.6,26.9,43,0,6
B,3,2016/09/20 9:00,1059.64,1012.6,1017.6,11,4.5,25.4,42,0,9
B,3,2016/09/20 12:00,1172.61,1013.7,1018.7,25,1.7,22.1,53,0,12
B,3,2016/09/20 15:00,1018.24,1014,1019,326,2.2,20.5,65,0,15
B,3,2016/09/20 18:00,743.73,1013.8,1018.8,327,1.4,19.4,74,0,18
B,3,2016/09/20 21:00,862.86,1014.1,1019.1,330,1,18.6,80,0,21
B,3,2016/09/21 0:00,438.21,1015.5,1020.5,219,0.7,21.7,69,0,0
B,3,2016/09/21 3:00,88.71,1015.4,1020.4,17,2.4,25.2,59,0,3
B,3,2016/09/21 6:00,906.83,1013.1,1018.1,328,3,26.2,56,0,6
B,3,2016/09/21 9:00,1188.45,1013.2,1018.2,348,1.5,24.9,67,0,9
B,3,2016/09/21 12:00,1092.02,1014.1,1019.1,320,2.4,21.3,91,0.5,12
B,3,2016/09/21 15:00,934.95,1014.1,1019.1,310,1,20.8,93,0,15
B,3,2016/09/21 18:00,962.2,1013.1,1018.1,341,1.7,20.2,94,0,18
B,3,2016/09/21 21:00,612.98,1012.9,1017.9,320,1.6,19.5,96,0,21
B,3,2016/09/22 0:00,331.8,1013.9,1018.9,281,1.5,20.7,91,0,0
B,3,2016/09/22 3:00,473.69,1013,1018,187,2.5,26.4,62,0,3
B,3,2016/09/22 6:00,921.36,1010.8,1015.8,117,2.3,28.7,54,0,6
B,3,2016/09/22 9:00,1007.95,1010.6,1015.6,91,2.6,26.8,57,0,9
B,3,2016/09/22 12:00,894.72,1011.7,1016.7,91,3.6,24.4,72,0,12
B,3,2016/09/22 15:00,1033.42,1012,1017,86,2.7,23.1,80,0,15
B,3,2016/09/22 18:00,1007.26,1011.6,1016.5,33,1.1,21.9,84,0,18
B,3,2016/09/22 21:00,488.75,1011.3,1016.3,324,1.7,20.5,92,0,21
B,3,2016/09/23 0:00,107.73,1011.8,1016.8,335,0.7,22.7,84,0,0
B,3,2016/09/23 3:00,337.85,1010.9,1015.9,222,1.7,26.4,68,0,3
B,3,2016/09/23 6:00,1216.39,1008.4,1013.3,90,2.5,29.5,53,0,6
B,3,2016/09/23 9:00,1093.33,1008.2,1013.2,96,4.5,27.2,61,0,9
B,3,2016/09/23 12:00,859.86,1009.5,1014.5,80,2.5,24.3,77,0,12
B,3,2016/09/23 15:00,1040.89,1009.7,1014.6,82,2,23.4,79,0,15
B,3,2016/09/23 18:00,960,1008.8,1013.7,317,1.8,21.4,88,0,18
B,3,2016/09/23 21:00,778.67,1008.9,1013.9,319,1.7,20.7,93,0,21
B,3,2016/09/24 0:00,236.77,1009.8,1014.8,301,1,22.7,87,0,0
B,3,2016/09/24 3:00,500.64,1009.2,1014.1,193,1.3,27.8,64,0,3
B,3,2016/09/24 6:00,940.09,1006.6,1011.5,54,3.8,29.6,55,0,6
B,3,2016/09/24 9:00,954.15,1006.3,1011.2,78,5.2,27.8,64,0,9
B,3,2016/09/24 12:00,918.51,1007.8,1012.8,60,2.5,24.4,78,0,12
B,3,2016/09/24 15:00,940.93,1008,1012.9,73,1.5,23.7,82,0,15
B,3,2016/09/24 18:00,845.07,1007.1,1012,325,1.4,21.9,91,0,18
B,3,2016/09/24 21:00,676.32,1007.5,1012.4,324,1.1,21.2,93,0,21
B,3,2016/09/25 0:00,149.73,1008.7,1013.7,195,1.1,23.4,87,0,0
B,3,2016/09/25 3:00,255.92,1008.9,1013.8,102,2.4,28.5,65,0,3
B,3,2016/09/25 6:00,655.71,1006.4,1011.3,85,2.9,29.9,58,0,6
B,3,2016/09/25 9:00,795.99,1006.6,1011.5,57,2.8,28.9,57,0,9
B,3,2016/09/25 12:00,1060.82,1008,1012.9,83,2.9,25.2,76,0,12
B,3,2016/09/25 15:00,1027.46,1007.9,1012.8,53,1.4,24.4,85,0,15
B,3,2016/09/25 18:00,839.64,1007.2,1012.1,11,0.9,22.8,87,0,18
B,3,2016/09/25 21:00,856.3,1007.2,1012.1,358,0.5,21.8,93,0,21
B,3,2016/09/26 0:00,430.23,1008.4,1013.3,307,1.3,24.1,83,0,0
B,3,2016/09/26 3:00,562,1007.7,1012.6,174,1.6,28.5,57,0,3
B,3,2016/09/26 6:00,825.52,1005.4,1010.3,37,4.1,30.3,56,0,6
B,3,2016/09/26 9:00,971.61,1005.6,1010.5,81,2.6,28.9,66,0,9
B,3,2016/09/26 12:00,985.57,1007,1011.9,96,3.5,26.4,78,0,12
B,3,2016/09/26 15:00,978.59,1007.1,1012,315,0.8,25.4,86,0,15
B,3,2016/09/26 18:00,779.3,1005.7,1010.6,46,1.3,24.7,92,0,18
B,3,2016/09/26 21:00,451.29,1005.7,1010.6,87,1.5,24.9,90,0,21
B,3,2016/09/27 0:00,68.16,1006.9,1011.8,79,2.1,26.2,86,0,0
B,3,2016/09/27 3:00,537.63,1006.3,1011.2,72,3,28.5,77,0,3
B,3,2016/09/27 6:00,780.43,1004.3,1009.2,96,3.6,31.1,63,0,6
B,3,2016/09/27 9:00,807.12,1004.6,1009.5,104,4.2,28.7,72,0,9
B,3,2016/09/27 12:00,964.78,1006.1,1011,40,3.4,27.4,85,0,12
B,3,2016/09/27 15:00,790.98,1005.2,1010.1,70,3.1,27.1,87,0,15
B,3,2016/09/27 18:00,900.96,1004.2,1009.1,56,1.7,26.2,95,1.2,18
B,3,2016/09/27 21:00,495.55,1003,1007.9,28,2.9,26.4,94,0,21
B,3,2016/09/28 0:00,352.54,1004.7,1009.6,46,3.4,26.9,91,0,0
B,3,2016/09/28 3:00,214.34,1004.5,1009.4,65,4.3,27.9,86,0,3
B,3,2016/09/28 6:00,769.18,1003.2,1008.1,92,7.5,26.2,94,5.5,6
B,3,2016/09/28 9:00,884.72,1004.2,1009.1,53,5.1,24.7,93,1.3,9
B,3,2016/09/28 12:00,898.81,1006.1,1011,57,3.9,23.1,94,3,12
B,3,2016/09/28 15:00,969.79,1006.7,1011.6,51,3.4,22.6,95,1.8,15
B,3,2016/09/28 18:00,957.9,1005.6,1010.5,38,5.5,22,94,1.2,18
B,3,2016/09/28 21:00,532,1005.5,1010.5,29,4.1,21.5,95,0.5,21
B,3,2016/09/29 0:00,287.01,1007.8,1012.8,345,2.3,21.5,97,3.1,0
B,3,2016/09/29 3:00,308.5,1007.9,1012.9,359,5.1,21.6,96,0.4,3
B,3,2016/09/29 6:00,1013.33,1006.4,1011.4,355,6.9,21,95,0.1,6
B,3,2016/09/29 9:00,915.48,1006.4,1011.4,356,4,20.6,96,1.4,9
B,3,2016/09/29 12:00,842.64,1007.6,1012.6,10,3.1,20.3,97,1.5,12
B,3,2016/09/29 15:00,976.41,1007.9,1012.9,342,2.6,19.9,97,0.3,15
B,3,2016/09/29 18:00,2434.42,1006.4,1011.4,354,1.8,19.6,97,0.2,18
B,3,2016/09/29 21:00,529.78,,,,,,,,21
B,3,2016/09/30 0:00,257.31,,,,,,,,0
B,3,2016/09/30 3:00,252.76,1007.3,1012.3,323,2.3,22.4,86,0,3
B,3,2016/09/30 6:00,810.85,1005.5,1010.5,164,1,24.7,80,0,6
B,3,2016/09/30 9:00,855.35,1006.2,1011.2,16,3.5,24.1,81,0,9
B,3,2016/09/30 12:00,966.04,1008.4,1013.4,351,2.3,22.5,83,0,12
B,3,2016/09/30 15:00,1090.17,1008.9,1013.9,334,1.4,21.7,89,0,15
B,3,2016/09/30 18:00,1004.6,1008.8,1013.8,319,0.9,20.9,96,0,18
B,3,2016/09/30 21:00,996.14,1008.6,1013.6,284,0.7,21,96,0,21
B,3,2016/10/01 0:00,689.21,1009.4,1014.4,999017,0.1,22.3,93,0,0
B,3,2016/10/01 3:00,655.69,1010,1015,188,1.1,25.1,82,0,3
B,3,2016/10/01 6:00,760.44,1008.1,1013,222,1.4,27.3,75,0,6
B,3,2016/10/01 9:00,751.8,1007.5,1012.4,99,1.1,28.1,74,0,9
B,3,2016/10/01 12:00,817.54,1009,1014,326,0.9,25.1,90,0,12
B,3,2016/10/01 15:00,800.1,1009.2,1014.1,322,2.2,24.1,94,0,15
B,3,2016/10/01 18:00,767.81,1008.3,1013.2,334,0.8,23.5,95,0,18
B,3,2016/10/01 21:00,592.14,1007.2,1012.1,172,2,23.7,95,0,21
B,3,2016/10/02 0:00,384.16,1007.8,1012.7,227,2.1,25.6,89,0,0
B,3,2016/10/02 3:00,180.32,1007,1011.9,220,2.9,30.1,64,0,3
B,3,2016/10/02 6:00,755.51,1004.4,1009.3,208,2.3,32.8,52,0,6
B,3,2016/10/02 9:00,944.49,1004.1,1009,235,1.4,29.9,66,0,9
B,3,2016/10/02 12:00,894.37,1005.9,1010.8,9,5.9,25.8,79,0,12
B,3,2016/10/02 15:00,938.58,1006.4,1011.3,358,2.3,23.2,93,0,15
B,3,2016/10/02 18:00,897.11,1005.5,1010.4,5,1,22.7,91,0,18
B,3,2016/10/02 21:00,654.02,1005.6,1010.5,11,2.7,22.6,90,0,21
B,3,2016/10/03 0:00,202.51,1007.4,1012.3,13,2.6,22.4,85,0,0
B,3,2016/10/03 3:00,328.84,1007.9,1012.9,10,1.9,23.6,79,0,3
B,3,2016/10/03 6:00,797.45,1005.8,1010.7,35,2.6,25.4,72,0,6
B,3,2016/10/03 9:00,999.44,1006.2,1011.2,44,3.6,24.2,79,0,9
B,3,2016/10/03 12:00,946.22,1007.5,1012.5,29,1.8,24,78,0,12
B,3,2016/10/03 15:00,1042.73,1008.2,1013.2,62,3.1,23.1,76,0,15
B,3,2016/10/03 18:00,802.42,1007.7,1012.7,347,1.3,20.8,80,0,18
B,3,2016/10/03 21:00,510.41,1007.5,1012.5,303,1.9,20.7,88,0,21
B,3,2016/10/04 0:00,348.11,1008,1013,330,2.3,21.6,84,0,0
B,3,2016/10/04 3:00,216.55,1007.4,1012.4,344,2,23.1,74,0,3
B,3,2016/10/04 6:00,667.92,1005.5,1010.5,329,1.3,24.5,71,0,6
B,3,2016/10/04 9:00,935.46,1005.1,1010.1,327,1.5,23.9,75,0,9
B,3,2016/10/04 12:00,846.22,1006.4,1011.4,330,1.3,22.9,78,0,12
B,3,2016/10/04 15:00,959.09,1006.8,1011.8,310,1.5,22.6,80,0,15
B,3,2016/10/04 18:00,887.91,1006.6,1011.6,335,2,20.3,90,0,18
B,3,2016/10/04 21:00,607.79,1007.9,1012.9,250,1.4,19.9,90,0,21
B,3,2016/10/05 0:00,273.59,1010,1015,32,0.9,22.7,80,0,0
B,3,2016/10/05 3:00,194.95,1010.2,1015.2,340,1.5,25.4,68,0,3
B,3,2016/10/05 6:00,706.95,1009.2,1014.2,126,1.5,26.5,64,0,6
